account_id,district_id,frequency,date
1455,66, MONTHLY_ISSUANCE_(MI),03/01/1996
1311,60, MONTHLY_ISSUANCE_(MI),03/01/1996
6678,54, MONTHLY_ISSUANCE_(MI),03/01/1996
145,31, MONTHLY_ISSUANCE_(MI),03/01/1996
312,41, MONTHLY_ISSUANCE_(MI),03/01/1996
2233,43, MONTHLY_ISSUANCE_(MI),03/01/1996
3530,34, MONTHLY_ISSUANCE_(MI),03/01/1996
7828,36, MONTHLY_ISSUANCE_(MI),05/01/1996
9024,1, MONTHLY_ISSUANCE_(MI),05/01/1996
1711,63, MONTHLY_ISSUANCE_(MI),05/01/1996
2223,44, MONTHLY_ISSUANCE_(MI),05/01/1996
646,51, MONTHLY_ISSUANCE_(MI),06/01/1996
2548,57, MONTHLY_ISSUANCE_(MI),06/01/1996
2567,17, MONTHLY_ISSUANCE_(MI),07/01/1996
2153,31,WEEKLY_ISSUANCE_(WI),07/01/1996
1243,1, MONTHLY_ISSUANCE_(MI),07/01/1996
3238,47, MONTHLY_ISSUANCE_(MI),07/01/1996
954,74, MONTHLY_ISSUANCE_(MI),08/01/1996
9633,70, MONTHLY_ISSUANCE_(MI),08/01/1996
2716,66, MONTHLY_ISSUANCE_(MI),08/01/1996
1580,69, MONTHLY_ISSUANCE_(MI),08/01/1996
1483,10, MONTHLY_ISSUANCE_(MI),09/01/1996
1263,30,WEEKLY_ISSUANCE_(WI),09/01/1996
3966,42, MONTHLY_ISSUANCE_(MI),09/01/1996
3937,76, MONTHLY_ISSUANCE_(MI),10/01/1996
1591,65, MONTHLY_ISSUANCE_(MI),10/01/1996
658,4, MONTHLY_ISSUANCE_(MI),10/01/1996
3638,52,ISSUANCE_AFTER_TRANSACTION_(TI),10/01/1996
2605,21, MONTHLY_ISSUANCE_(MI),10/01/1996
3661,50, MONTHLY_ISSUANCE_(MI),11/01/1996
2686,26, MONTHLY_ISSUANCE_(MI),11/01/1996
2944,22, MONTHLY_ISSUANCE_(MI),11/01/1996
4994,1,WEEKLY_ISSUANCE_(WI),11/01/1996
3949,54, MONTHLY_ISSUANCE_(MI),11/01/1996
332,36, MONTHLY_ISSUANCE_(MI),12/01/1996
69,64, MONTHLY_ISSUANCE_(MI),12/01/1996
3673,30, MONTHLY_ISSUANCE_(MI),12/01/1996
5267,4, MONTHLY_ISSUANCE_(MI),12/01/1996
3170,1, MONTHLY_ISSUANCE_(MI),12/01/1996
1632,18,WEEKLY_ISSUANCE_(WI),13/01/1996
2143,1, MONTHLY_ISSUANCE_(MI),13/01/1996
1227,69, MONTHLY_ISSUANCE_(MI),13/01/1996
204,67, MONTHLY_ISSUANCE_(MI),13/01/1996
1093,54, MONTHLY_ISSUANCE_(MI),14/01/1996
1486,63, MONTHLY_ISSUANCE_(MI),15/01/1996
4253,43, MONTHLY_ISSUANCE_(MI),16/01/1996
1196,29, MONTHLY_ISSUANCE_(MI),16/01/1996
3442,4, MONTHLY_ISSUANCE_(MI),16/01/1996
9051,5,WEEKLY_ISSUANCE_(WI),17/01/1996
3373,27, MONTHLY_ISSUANCE_(MI),18/01/1996
1036,11, MONTHLY_ISSUANCE_(MI),18/01/1996
3727,66, MONTHLY_ISSUANCE_(MI),19/01/1996
2844,43, MONTHLY_ISSUANCE_(MI),19/01/1996
10297,14, MONTHLY_ISSUANCE_(MI),19/01/1996
3755,64, MONTHLY_ISSUANCE_(MI),20/01/1996
1298,7, MONTHLY_ISSUANCE_(MI),20/01/1996
1139,34,ISSUANCE_AFTER_TRANSACTION_(TI),20/01/1996
660,68, MONTHLY_ISSUANCE_(MI),20/01/1996
335,74, MONTHLY_ISSUANCE_(MI),20/01/1996
412,74, MONTHLY_ISSUANCE_(MI),21/01/1996
2863,14, MONTHLY_ISSUANCE_(MI),21/01/1996
2274,66, MONTHLY_ISSUANCE_(MI),21/01/1996
2522,36, MONTHLY_ISSUANCE_(MI),21/01/1996
4981,54, MONTHLY_ISSUANCE_(MI),22/01/1996
771,22, MONTHLY_ISSUANCE_(MI),22/01/1996
3832,45, MONTHLY_ISSUANCE_(MI),22/01/1996
1508,69, MONTHLY_ISSUANCE_(MI),22/01/1996
3784,25, MONTHLY_ISSUANCE_(MI),22/01/1996
9645,38, MONTHLY_ISSUANCE_(MI),23/01/1996
3947,76, MONTHLY_ISSUANCE_(MI),23/01/1996
2416,5, MONTHLY_ISSUANCE_(MI),23/01/1996
2243,25, MONTHLY_ISSUANCE_(MI),24/01/1996
3993,54, MONTHLY_ISSUANCE_(MI),24/01/1996
2225,15, MONTHLY_ISSUANCE_(MI),24/01/1996
1759,39, MONTHLY_ISSUANCE_(MI),25/01/1996
2207,35, MONTHLY_ISSUANCE_(MI),25/01/1996
3803,61, MONTHLY_ISSUANCE_(MI),26/01/1996
2754,57,WEEKLY_ISSUANCE_(WI),26/01/1996
3009,1, MONTHLY_ISSUANCE_(MI),26/01/1996
314,15,ISSUANCE_AFTER_TRANSACTION_(TI),26/01/1996
554,26, MONTHLY_ISSUANCE_(MI),26/01/1996
2217,73, MONTHLY_ISSUANCE_(MI),27/01/1996
262,75, MONTHLY_ISSUANCE_(MI),27/01/1996
2214,45, MONTHLY_ISSUANCE_(MI),27/01/1996
976,77, MONTHLY_ISSUANCE_(MI),27/01/1996
1439,11, MONTHLY_ISSUANCE_(MI),27/01/1996
417,73, MONTHLY_ISSUANCE_(MI),27/01/1996
3084,59,WEEKLY_ISSUANCE_(WI),28/01/1996
4204,21, MONTHLY_ISSUANCE_(MI),29/01/1996
9504,9, MONTHLY_ISSUANCE_(MI),29/01/1996
414,1, MONTHLY_ISSUANCE_(MI),29/01/1996
4424,48, MONTHLY_ISSUANCE_(MI),29/01/1996
3389,13, MONTHLY_ISSUANCE_(MI),30/01/1996
2106,1, MONTHLY_ISSUANCE_(MI),01/02/1996
355,62,WEEKLY_ISSUANCE_(WI),01/02/1996
2702,74, MONTHLY_ISSUANCE_(MI),01/02/1996
11054,59,WEEKLY_ISSUANCE_(WI),01/02/1996
10558,40, MONTHLY_ISSUANCE_(MI),01/02/1996
1859,50, MONTHLY_ISSUANCE_(MI),02/02/1996
2109,34, MONTHLY_ISSUANCE_(MI),02/02/1996
6512,34,WEEKLY_ISSUANCE_(WI),03/02/1996
1963,42, MONTHLY_ISSUANCE_(MI),03/02/1996
1977,41, MONTHLY_ISSUANCE_(MI),03/02/1996
5181,75, MONTHLY_ISSUANCE_(MI),03/02/1996
1791,1, MONTHLY_ISSUANCE_(MI),03/02/1996
2635,27, MONTHLY_ISSUANCE_(MI),04/02/1996
1623,1, MONTHLY_ISSUANCE_(MI),04/02/1996
4293,64,ISSUANCE_AFTER_TRANSACTION_(TI),04/02/1996
4851,52, MONTHLY_ISSUANCE_(MI),04/02/1996
2774,42, MONTHLY_ISSUANCE_(MI),05/02/1996
2469,11, MONTHLY_ISSUANCE_(MI),05/02/1996
3931,28, MONTHLY_ISSUANCE_(MI),05/02/1996
2348,65, MONTHLY_ISSUANCE_(MI),05/02/1996
218,68, MONTHLY_ISSUANCE_(MI),06/02/1996
804,64, MONTHLY_ISSUANCE_(MI),06/02/1996
923,13, MONTHLY_ISSUANCE_(MI),07/02/1996
1744,76, MONTHLY_ISSUANCE_(MI),07/02/1996
2890,69, MONTHLY_ISSUANCE_(MI),07/02/1996
1233,31, MONTHLY_ISSUANCE_(MI),08/02/1996
2719,10, MONTHLY_ISSUANCE_(MI),08/02/1996
516,6, MONTHLY_ISSUANCE_(MI),08/02/1996
2551,5, MONTHLY_ISSUANCE_(MI),08/02/1996
2499,2, MONTHLY_ISSUANCE_(MI),08/02/1996
2893,39, MONTHLY_ISSUANCE_(MI),08/02/1996
1922,60, MONTHLY_ISSUANCE_(MI),09/02/1996
264,15, MONTHLY_ISSUANCE_(MI),09/02/1996
3890,50, MONTHLY_ISSUANCE_(MI),10/02/1996
6686,61, MONTHLY_ISSUANCE_(MI),10/02/1996
3519,52, MONTHLY_ISSUANCE_(MI),10/02/1996
3597,1,ISSUANCE_AFTER_TRANSACTION_(TI),11/02/1996
1611,69, MONTHLY_ISSUANCE_(MI),11/02/1996
2230,7, MONTHLY_ISSUANCE_(MI),11/02/1996
3933,61, MONTHLY_ISSUANCE_(MI),11/02/1996
2212,33, MONTHLY_ISSUANCE_(MI),12/02/1996
1964,25, MONTHLY_ISSUANCE_(MI),12/02/1996
4999,1, MONTHLY_ISSUANCE_(MI),12/02/1996
8680,17, MONTHLY_ISSUANCE_(MI),12/02/1996
1612,66, MONTHLY_ISSUANCE_(MI),12/02/1996
2390,1, MONTHLY_ISSUANCE_(MI),12/02/1996
2600,1, MONTHLY_ISSUANCE_(MI),13/02/1996
1737,77, MONTHLY_ISSUANCE_(MI),13/02/1996
2993,1,WEEKLY_ISSUANCE_(WI),13/02/1996
2753,26, MONTHLY_ISSUANCE_(MI),13/02/1996
2409,76, MONTHLY_ISSUANCE_(MI),13/02/1996
949,58, MONTHLY_ISSUANCE_(MI),13/02/1996
3468,32, MONTHLY_ISSUANCE_(MI),14/02/1996
3979,37, MONTHLY_ISSUANCE_(MI),14/02/1996
296,49, MONTHLY_ISSUANCE_(MI),14/02/1996
1836,42, MONTHLY_ISSUANCE_(MI),15/02/1996
1111,5, MONTHLY_ISSUANCE_(MI),16/02/1996
3680,27, MONTHLY_ISSUANCE_(MI),16/02/1996
1916,72, MONTHLY_ISSUANCE_(MI),16/02/1996
2473,14, MONTHLY_ISSUANCE_(MI),16/02/1996
390,44, MONTHLY_ISSUANCE_(MI),16/02/1996
3439,16, MONTHLY_ISSUANCE_(MI),16/02/1996
7594,16, MONTHLY_ISSUANCE_(MI),16/02/1996
3578,1, MONTHLY_ISSUANCE_(MI),17/02/1996
2226,2, MONTHLY_ISSUANCE_(MI),17/02/1996
466,71, MONTHLY_ISSUANCE_(MI),18/02/1996
3335,35, MONTHLY_ISSUANCE_(MI),18/02/1996
620,26, MONTHLY_ISSUANCE_(MI),18/02/1996
2074,12, MONTHLY_ISSUANCE_(MI),18/02/1996
1380,53, MONTHLY_ISSUANCE_(MI),19/02/1996
2304,49, MONTHLY_ISSUANCE_(MI),19/02/1996
3754,37,WEEKLY_ISSUANCE_(WI),19/02/1996
1102,70, MONTHLY_ISSUANCE_(MI),19/02/1996
55,20, MONTHLY_ISSUANCE_(MI),19/02/1996
2403,25, MONTHLY_ISSUANCE_(MI),20/02/1996
1732,51, MONTHLY_ISSUANCE_(MI),20/02/1996
3721,22, MONTHLY_ISSUANCE_(MI),21/02/1996
184,77, MONTHLY_ISSUANCE_(MI),21/02/1996
691,24, MONTHLY_ISSUANCE_(MI),21/02/1996
10233,27, MONTHLY_ISSUANCE_(MI),21/02/1996
3358,44, MONTHLY_ISSUANCE_(MI),21/02/1996
4,12, MONTHLY_ISSUANCE_(MI),21/02/1996
3151,6, MONTHLY_ISSUANCE_(MI),21/02/1996
2017,54, MONTHLY_ISSUANCE_(MI),21/02/1996
2804,53, MONTHLY_ISSUANCE_(MI),22/02/1996
1310,1, MONTHLY_ISSUANCE_(MI),22/02/1996
3016,26, MONTHLY_ISSUANCE_(MI),23/02/1996
827,36, MONTHLY_ISSUANCE_(MI),23/02/1996
959,1, MONTHLY_ISSUANCE_(MI),23/02/1996
1585,42, MONTHLY_ISSUANCE_(MI),23/02/1996
590,50, MONTHLY_ISSUANCE_(MI),24/02/1996
3924,70, MONTHLY_ISSUANCE_(MI),24/02/1996
2772,11, MONTHLY_ISSUANCE_(MI),24/02/1996
1962,77, MONTHLY_ISSUANCE_(MI),24/02/1996
10478,70,WEEKLY_ISSUANCE_(WI),24/02/1996
5692,66, MONTHLY_ISSUANCE_(MI),25/02/1996
1265,49, MONTHLY_ISSUANCE_(MI),25/02/1996
167,29,WEEKLY_ISSUANCE_(WI),26/02/1996
2187,9,WEEKLY_ISSUANCE_(WI),26/02/1996
3079,18, MONTHLY_ISSUANCE_(MI),26/02/1996
3286,8, MONTHLY_ISSUANCE_(MI),26/02/1996
230,1, MONTHLY_ISSUANCE_(MI),26/02/1996
3193,74, MONTHLY_ISSUANCE_(MI),27/02/1996
5593,15, MONTHLY_ISSUANCE_(MI),27/02/1996
4088,45, MONTHLY_ISSUANCE_(MI),01/03/1996
3409,23, MONTHLY_ISSUANCE_(MI),01/03/1996
1216,77, MONTHLY_ISSUANCE_(MI),01/03/1996
2491,76, MONTHLY_ISSUANCE_(MI),01/03/1996
2498,40, MONTHLY_ISSUANCE_(MI),01/03/1996
3366,68, MONTHLY_ISSUANCE_(MI),02/03/1996
936,7, MONTHLY_ISSUANCE_(MI),02/03/1996
856,2, MONTHLY_ISSUANCE_(MI),03/03/1996
718,1, MONTHLY_ISSUANCE_(MI),03/03/1996
3698,1, MONTHLY_ISSUANCE_(MI),03/03/1996
3462,51, MONTHLY_ISSUANCE_(MI),04/03/1996
3881,21, MONTHLY_ISSUANCE_(MI),04/03/1996
3709,74, MONTHLY_ISSUANCE_(MI),05/03/1996
1349,75, MONTHLY_ISSUANCE_(MI),05/03/1996
1886,32, MONTHLY_ISSUANCE_(MI),05/03/1996
1897,61,ISSUANCE_AFTER_TRANSACTION_(TI),05/03/1996
1564,48, MONTHLY_ISSUANCE_(MI),05/03/1996
2062,70, MONTHLY_ISSUANCE_(MI),06/03/1996
141,38, MONTHLY_ISSUANCE_(MI),06/03/1996
1763,73, MONTHLY_ISSUANCE_(MI),06/03/1996
2611,1, MONTHLY_ISSUANCE_(MI),06/03/1996
825,19, MONTHLY_ISSUANCE_(MI),06/03/1996
3943,71, MONTHLY_ISSUANCE_(MI),06/03/1996
9422,70, MONTHLY_ISSUANCE_(MI),06/03/1996
1606,23, MONTHLY_ISSUANCE_(MI),07/03/1996
3263,44, MONTHLY_ISSUANCE_(MI),07/03/1996
2289,1, MONTHLY_ISSUANCE_(MI),07/03/1996
3121,46, MONTHLY_ISSUANCE_(MI),08/03/1996
3088,18, MONTHLY_ISSUANCE_(MI),08/03/1996
3952,26, MONTHLY_ISSUANCE_(MI),08/03/1996
3974,55, MONTHLY_ISSUANCE_(MI),08/03/1996
3502,74, MONTHLY_ISSUANCE_(MI),08/03/1996
3351,70, MONTHLY_ISSUANCE_(MI),08/03/1996
2105,70, MONTHLY_ISSUANCE_(MI),09/03/1996
3144,67, MONTHLY_ISSUANCE_(MI),09/03/1996
846,72, MONTHLY_ISSUANCE_(MI),09/03/1996
357,20, MONTHLY_ISSUANCE_(MI),10/03/1996
103,44, MONTHLY_ISSUANCE_(MI),10/03/1996
3118,48, MONTHLY_ISSUANCE_(MI),10/03/1996
4361,69, MONTHLY_ISSUANCE_(MI),11/03/1996
1722,32, MONTHLY_ISSUANCE_(MI),11/03/1996
4273,15, MONTHLY_ISSUANCE_(MI),11/03/1996
1510,33, MONTHLY_ISSUANCE_(MI),11/03/1996
895,24, MONTHLY_ISSUANCE_(MI),12/03/1996
840,70, MONTHLY_ISSUANCE_(MI),12/03/1996
2263,36, MONTHLY_ISSUANCE_(MI),12/03/1996
356,70, MONTHLY_ISSUANCE_(MI),12/03/1996
4863,5, MONTHLY_ISSUANCE_(MI),12/03/1996
3455,34, MONTHLY_ISSUANCE_(MI),13/03/1996
4092,74, MONTHLY_ISSUANCE_(MI),13/03/1996
10807,34, MONTHLY_ISSUANCE_(MI),13/03/1996
2598,1, MONTHLY_ISSUANCE_(MI),14/03/1996
2633,25, MONTHLY_ISSUANCE_(MI),14/03/1996
1800,51, MONTHLY_ISSUANCE_(MI),14/03/1996
1698,68, MONTHLY_ISSUANCE_(MI),14/03/1996
3994,15, MONTHLY_ISSUANCE_(MI),14/03/1996
1365,42, MONTHLY_ISSUANCE_(MI),15/03/1996
666,27, MONTHLY_ISSUANCE_(MI),15/03/1996
9242,57, MONTHLY_ISSUANCE_(MI),15/03/1996
4346,25, MONTHLY_ISSUANCE_(MI),15/03/1996
3296,67, MONTHLY_ISSUANCE_(MI),15/03/1996
2864,54, MONTHLY_ISSUANCE_(MI),16/03/1996
1980,49, MONTHLY_ISSUANCE_(MI),16/03/1996
1445,60, MONTHLY_ISSUANCE_(MI),16/03/1996
821,60, MONTHLY_ISSUANCE_(MI),16/03/1996
5591,9, MONTHLY_ISSUANCE_(MI),16/03/1996
236,72, MONTHLY_ISSUANCE_(MI),16/03/1996
210,48, MONTHLY_ISSUANCE_(MI),17/03/1996
3795,36, MONTHLY_ISSUANCE_(MI),18/03/1996
865,17, MONTHLY_ISSUANCE_(MI),18/03/1996
739,66, MONTHLY_ISSUANCE_(MI),18/03/1996
3672,26, MONTHLY_ISSUANCE_(MI),19/03/1996
2334,50, MONTHLY_ISSUANCE_(MI),19/03/1996
1028,23, MONTHLY_ISSUANCE_(MI),19/03/1996
468,49, MONTHLY_ISSUANCE_(MI),19/03/1996
853,1, MONTHLY_ISSUANCE_(MI),20/03/1996
525,70, MONTHLY_ISSUANCE_(MI),20/03/1996
3322,65,WEEKLY_ISSUANCE_(WI),20/03/1996
2033,71, MONTHLY_ISSUANCE_(MI),20/03/1996
3130,13, MONTHLY_ISSUANCE_(MI),20/03/1996
2904,13, MONTHLY_ISSUANCE_(MI),20/03/1996
1014,74, MONTHLY_ISSUANCE_(MI),20/03/1996
116,8, MONTHLY_ISSUANCE_(MI),21/03/1996
10436,60, MONTHLY_ISSUANCE_(MI),21/03/1996
4214,1, MONTHLY_ISSUANCE_(MI),21/03/1996
824,32, MONTHLY_ISSUANCE_(MI),21/03/1996
3743,1, MONTHLY_ISSUANCE_(MI),22/03/1996
2192,59, MONTHLY_ISSUANCE_(MI),22/03/1996
2406,5, MONTHLY_ISSUANCE_(MI),22/03/1996
2889,8, MONTHLY_ISSUANCE_(MI),23/03/1996
1369,32, MONTHLY_ISSUANCE_(MI),23/03/1996
2767,54, MONTHLY_ISSUANCE_(MI),23/03/1996
4008,27, MONTHLY_ISSUANCE_(MI),23/03/1996
874,56,WEEKLY_ISSUANCE_(WI),23/03/1996
3815,1, MONTHLY_ISSUANCE_(MI),24/03/1996
3605,3, MONTHLY_ISSUANCE_(MI),24/03/1996
3138,37, MONTHLY_ISSUANCE_(MI),24/03/1996
2578,54, MONTHLY_ISSUANCE_(MI),25/03/1996
2708,1, MONTHLY_ISSUANCE_(MI),25/03/1996
631,68, MONTHLY_ISSUANCE_(MI),25/03/1996
1170,25, MONTHLY_ISSUANCE_(MI),26/03/1996
2650,72, MONTHLY_ISSUANCE_(MI),26/03/1996
7890,23, MONTHLY_ISSUANCE_(MI),26/03/1996
3219,1, MONTHLY_ISSUANCE_(MI),26/03/1996
3115,14, MONTHLY_ISSUANCE_(MI),27/03/1996
208,54, MONTHLY_ISSUANCE_(MI),27/03/1996
286,71, MONTHLY_ISSUANCE_(MI),27/03/1996
898,71, MONTHLY_ISSUANCE_(MI),27/03/1996
2936,3, MONTHLY_ISSUANCE_(MI),27/03/1996
3422,21, MONTHLY_ISSUANCE_(MI),28/03/1996
10049,17, MONTHLY_ISSUANCE_(MI),28/03/1996
1250,62, MONTHLY_ISSUANCE_(MI),28/03/1996
1384,74,WEEKLY_ISSUANCE_(WI),28/03/1996
2624,31, MONTHLY_ISSUANCE_(MI),28/03/1996
3349,47, MONTHLY_ISSUANCE_(MI),28/03/1996
1351,40, MONTHLY_ISSUANCE_(MI),29/03/1996
2631,1, MONTHLY_ISSUANCE_(MI),29/03/1996
7520,9, MONTHLY_ISSUANCE_(MI),29/03/1996
10065,76, MONTHLY_ISSUANCE_(MI),30/03/1996
708,26, MONTHLY_ISSUANCE_(MI),30/03/1996
3917,1, MONTHLY_ISSUANCE_(MI),30/03/1996
514,70, MONTHLY_ISSUANCE_(MI),30/03/1996
2659,14, MONTHLY_ISSUANCE_(MI),30/03/1996
3265,52,ISSUANCE_AFTER_TRANSACTION_(TI),30/03/1996
1832,70, MONTHLY_ISSUANCE_(MI),01/04/1996
7565,59, MONTHLY_ISSUANCE_(MI),02/04/1996
3308,40, MONTHLY_ISSUANCE_(MI),02/04/1996
1932,35, MONTHLY_ISSUANCE_(MI),03/04/1996
1521,74, MONTHLY_ISSUANCE_(MI),04/04/1996
2909,58, MONTHLY_ISSUANCE_(MI),04/04/1996
3706,8, MONTHLY_ISSUANCE_(MI),04/04/1996
1847,47, MONTHLY_ISSUANCE_(MI),04/04/1996
2335,70, MONTHLY_ISSUANCE_(MI),04/04/1996
3041,70, MONTHLY_ISSUANCE_(MI),04/04/1996
3116,54, MONTHLY_ISSUANCE_(MI),05/04/1996
251,74, MONTHLY_ISSUANCE_(MI),06/04/1996
3632,56,WEEKLY_ISSUANCE_(WI),06/04/1996
2929,51, MONTHLY_ISSUANCE_(MI),06/04/1996
10345,36, MONTHLY_ISSUANCE_(MI),07/04/1996
1450,63, MONTHLY_ISSUANCE_(MI),07/04/1996
1461,73, MONTHLY_ISSUANCE_(MI),07/04/1996
1920,40, MONTHLY_ISSUANCE_(MI),08/04/1996
734,5, MONTHLY_ISSUANCE_(MI),08/04/1996
8085,73, MONTHLY_ISSUANCE_(MI),08/04/1996
1948,64, MONTHLY_ISSUANCE_(MI),08/04/1996
3534,59, MONTHLY_ISSUANCE_(MI),08/04/1996
278,73, MONTHLY_ISSUANCE_(MI),08/04/1996
2012,4, MONTHLY_ISSUANCE_(MI),08/04/1996
1020,56, MONTHLY_ISSUANCE_(MI),09/04/1996
2986,63, MONTHLY_ISSUANCE_(MI),09/04/1996
615,72, MONTHLY_ISSUANCE_(MI),09/04/1996
7894,27, MONTHLY_ISSUANCE_(MI),09/04/1996
3294,75, MONTHLY_ISSUANCE_(MI),09/04/1996
2450,48, MONTHLY_ISSUANCE_(MI),10/04/1996
1503,71, MONTHLY_ISSUANCE_(MI),10/04/1996
3247,61, MONTHLY_ISSUANCE_(MI),11/04/1996
3568,40, MONTHLY_ISSUANCE_(MI),11/04/1996
152,1, MONTHLY_ISSUANCE_(MI),12/04/1996
5072,6, MONTHLY_ISSUANCE_(MI),12/04/1996
1456,9, MONTHLY_ISSUANCE_(MI),12/04/1996
1622,19, MONTHLY_ISSUANCE_(MI),12/04/1996
10215,38, MONTHLY_ISSUANCE_(MI),12/04/1996
2247,24, MONTHLY_ISSUANCE_(MI),13/04/1996
2205,51, MONTHLY_ISSUANCE_(MI),13/04/1996
1543,1, MONTHLY_ISSUANCE_(MI),14/04/1996
1655,41, MONTHLY_ISSUANCE_(MI),15/04/1996
3976,74, MONTHLY_ISSUANCE_(MI),15/04/1996
1383,11, MONTHLY_ISSUANCE_(MI),15/04/1996
439,69, MONTHLY_ISSUANCE_(MI),15/04/1996
1550,1, MONTHLY_ISSUANCE_(MI),15/04/1996
101,35, MONTHLY_ISSUANCE_(MI),16/04/1996
1473,39, MONTHLY_ISSUANCE_(MI),16/04/1996
1121,32, MONTHLY_ISSUANCE_(MI),17/04/1996
2254,1, MONTHLY_ISSUANCE_(MI),17/04/1996
3806,36, MONTHLY_ISSUANCE_(MI),18/04/1996
283,44, MONTHLY_ISSUANCE_(MI),18/04/1996
2432,8, MONTHLY_ISSUANCE_(MI),18/04/1996
3802,44, MONTHLY_ISSUANCE_(MI),18/04/1996
3821,18, MONTHLY_ISSUANCE_(MI),18/04/1996
3907,37, MONTHLY_ISSUANCE_(MI),18/04/1996
3854,8, MONTHLY_ISSUANCE_(MI),18/04/1996
3606,1, MONTHLY_ISSUANCE_(MI),18/04/1996
1939,6,WEEKLY_ISSUANCE_(WI),19/04/1996
5726,17,ISSUANCE_AFTER_TRANSACTION_(TI),19/04/1996
3998,2, MONTHLY_ISSUANCE_(MI),20/04/1996
3021,10, MONTHLY_ISSUANCE_(MI),20/04/1996
1607,71, MONTHLY_ISSUANCE_(MI),20/04/1996
1733,18, MONTHLY_ISSUANCE_(MI),20/04/1996
2474,33, MONTHLY_ISSUANCE_(MI),20/04/1996
3816,25, MONTHLY_ISSUANCE_(MI),21/04/1996
766,3, MONTHLY_ISSUANCE_(MI),21/04/1996
695,5, MONTHLY_ISSUANCE_(MI),21/04/1996
2287,1, MONTHLY_ISSUANCE_(MI),21/04/1996
1358,39, MONTHLY_ISSUANCE_(MI),21/04/1996
3019,33, MONTHLY_ISSUANCE_(MI),21/04/1996
1641,50, MONTHLY_ISSUANCE_(MI),22/04/1996
1624,53, MONTHLY_ISSUANCE_(MI),22/04/1996
798,1, MONTHLY_ISSUANCE_(MI),22/04/1996
7240,17, MONTHLY_ISSUANCE_(MI),23/04/1996
4458,60, MONTHLY_ISSUANCE_(MI),23/04/1996
3596,59, MONTHLY_ISSUANCE_(MI),23/04/1996
1709,24, MONTHLY_ISSUANCE_(MI),23/04/1996
3859,53, MONTHLY_ISSUANCE_(MI),23/04/1996
481,72, MONTHLY_ISSUANCE_(MI),23/04/1996
1070,62, MONTHLY_ISSUANCE_(MI),23/04/1996
3280,1, MONTHLY_ISSUANCE_(MI),24/04/1996
689,1, MONTHLY_ISSUANCE_(MI),24/04/1996
4488,33, MONTHLY_ISSUANCE_(MI),24/04/1996
2246,1, MONTHLY_ISSUANCE_(MI),25/04/1996
3301,14, MONTHLY_ISSUANCE_(MI),25/04/1996
7997,10, MONTHLY_ISSUANCE_(MI),25/04/1996
1542,1, MONTHLY_ISSUANCE_(MI),25/04/1996
5395,47, MONTHLY_ISSUANCE_(MI),26/04/1996
780,3, MONTHLY_ISSUANCE_(MI),26/04/1996
5505,1, MONTHLY_ISSUANCE_(MI),26/04/1996
3178,4, MONTHLY_ISSUANCE_(MI),27/04/1996
500,56, MONTHLY_ISSUANCE_(MI),27/04/1996
3451,52, MONTHLY_ISSUANCE_(MI),27/04/1996
1304,40, MONTHLY_ISSUANCE_(MI),27/04/1996
3664,1, MONTHLY_ISSUANCE_(MI),28/04/1996
3038,10, MONTHLY_ISSUANCE_(MI),28/04/1996
951,3, MONTHLY_ISSUANCE_(MI),28/04/1996
1529,1, MONTHLY_ISSUANCE_(MI),28/04/1996
3027,62, MONTHLY_ISSUANCE_(MI),29/04/1996
4342,74, MONTHLY_ISSUANCE_(MI),29/04/1996
1582,28, MONTHLY_ISSUANCE_(MI),01/05/1996
2730,23, MONTHLY_ISSUANCE_(MI),02/05/1996
8896,28,ISSUANCE_AFTER_TRANSACTION_(TI),02/05/1996
1716,46, MONTHLY_ISSUANCE_(MI),02/05/1996
986,74, MONTHLY_ISSUANCE_(MI),02/05/1996
1192,29, MONTHLY_ISSUANCE_(MI),02/05/1996
2116,70, MONTHLY_ISSUANCE_(MI),02/05/1996
4127,50, MONTHLY_ISSUANCE_(MI),03/05/1996
3791,1,WEEKLY_ISSUANCE_(WI),03/05/1996
3531,59, MONTHLY_ISSUANCE_(MI),03/05/1996
2994,77, MONTHLY_ISSUANCE_(MI),03/05/1996
1328,8, MONTHLY_ISSUANCE_(MI),04/05/1996
97,74, MONTHLY_ISSUANCE_(MI),05/05/1996
3648,61, MONTHLY_ISSUANCE_(MI),06/05/1996
2591,1, MONTHLY_ISSUANCE_(MI),06/05/1996
1614,63, MONTHLY_ISSUANCE_(MI),07/05/1996
706,49, MONTHLY_ISSUANCE_(MI),07/05/1996
2232,1, MONTHLY_ISSUANCE_(MI),07/05/1996
2946,54, MONTHLY_ISSUANCE_(MI),07/05/1996
2346,27, MONTHLY_ISSUANCE_(MI),08/05/1996
3736,54, MONTHLY_ISSUANCE_(MI),08/05/1996
3887,62, MONTHLY_ISSUANCE_(MI),08/05/1996
1672,5, MONTHLY_ISSUANCE_(MI),08/05/1996
1752,68, MONTHLY_ISSUANCE_(MI),08/05/1996
1996,6,WEEKLY_ISSUANCE_(WI),08/05/1996
1244,68, MONTHLY_ISSUANCE_(MI),08/05/1996
1213,36, MONTHLY_ISSUANCE_(MI),08/05/1996
3928,24, MONTHLY_ISSUANCE_(MI),08/05/1996
1045,3, MONTHLY_ISSUANCE_(MI),09/05/1996
302,7, MONTHLY_ISSUANCE_(MI),09/05/1996
