account_id,district_id,frequency,date
4418,66,POPLATEK MESICNE,09/02/1994
1470,19,POPLATEK MESICNE,10/02/1994
1813,47,POPLATEK MESICNE,11/02/1994
4416,14,POPLATEK MESICNE,12/02/1994
2315,75,POPLATEK MESICNE,13/02/1994
3876,69,POPLATEK MESICNE,13/02/1994
4329,1,POPLATEK MESICNE,17/02/1994
3184,1,POPLATEK MESICNE,18/02/1994
370,25,POPLATEK MESICNE,18/02/1994
1317,56,POPLATEK MESICNE,18/02/1994
2675,1,POPLATEK MESICNE,19/02/1994
3840,76,POPLATEK MESICNE,19/02/1994
4009,56,POPLATEK MESICNE,20/02/1994
3886,1,POPLATEK MESICNE,20/02/1994
3445,1,POPLATEK MESICNE,22/02/1994
2482,1,POPLATEK MESICNE,23/02/1994
2361,28,POPLATEK MESICNE,25/02/1994
974,29,POPLATEK MESICNE,25/02/1994
2959,8,POPLATEK MESICNE,25/02/1994
1880,76,POPLATEK MESICNE,25/02/1994
3355,70,POPLATEK MESICNE,26/02/1994
2501,30,POPLATEK MESICNE,26/02/1994
1073,73,POPLATEK MESICNE,27/02/1994
8558,1,POPLATEK PO OBRATU,27/02/1994
3101,1,POPLATEK MESICNE,27/02/1994
2568,17,POPLATEK MESICNE,02/03/1994
1169,49,POPLATEK PO OBRATU,02/03/1994
3684,23,POPLATEK MESICNE,04/03/1994
1406,50,POPLATEK MESICNE,04/03/1994
71,1,POPLATEK MESICNE,05/03/1994
3528,10,POPLATEK MESICNE,05/03/1994
3405,36,POPLATEK MESICNE,07/03/1994
6118,1,POPLATEK TYDNE,07/03/1994
2382,59,POPLATEK MESICNE,08/03/1994
1570,1,POPLATEK MESICNE,12/03/1994
1511,51,POPLATEK PO OBRATU,13/03/1994
1237,9,POPLATEK MESICNE,13/03/1994
3307,30,POPLATEK MESICNE,13/03/1994
3378,55,POPLATEK MESICNE,14/03/1994
989,19,POPLATEK MESICNE,14/03/1994
3253,71,POPLATEK PO OBRATU,15/03/1994
1626,3,POPLATEK MESICNE,15/03/1994
289,1,POPLATEK MESICNE,17/03/1994
1987,54,POPLATEK MESICNE,17/03/1994
817,5,POPLATEK MESICNE,18/03/1994
2228,34,POPLATEK MESICNE,19/03/1994
904,1,POPLATEK MESICNE,20/03/1994
3824,41,POPLATEK MESICNE,20/03/1994
3599,63,POPLATEK MESICNE,20/03/1994
22,1,POPLATEK MESICNE,23/03/1994
470,64,POPLATEK MESICNE,23/03/1994
1273,37,POPLATEK MESICNE,25/03/1994
237,50,POPLATEK MESICNE,25/03/1994
59,43,POPLATEK MESICNE,27/03/1994
572,32,POPLATEK MESICNE,27/03/1994
1269,52,POPLATEK MESICNE,28/03/1994
855,1,POPLATEK MESICNE,28/03/1994
3183,45,POPLATEK MESICNE,01/04/1994
1969,5,POPLATEK MESICNE,02/04/1994
2799,54,POPLATEK TYDNE,03/04/1994
1042,43,POPLATEK MESICNE,03/04/1994
1158,50,POPLATEK MESICNE,03/04/1994
2713,26,POPLATEK MESICNE,03/04/1994
740,28,POPLATEK MESICNE,04/04/1994
493,26,POPLATEK MESICNE,05/04/1994
2067,76,POPLATEK MESICNE,07/04/1994
3804,7,POPLATEK MESICNE,07/04/1994
4259,66,POPLATEK MESICNE,08/04/1994
2886,1,POPLATEK MESICNE,08/04/1994
761,43,POPLATEK MESICNE,09/04/1994
1918,24,POPLATEK MESICNE,10/04/1994
3036,10,POPLATEK MESICNE,10/04/1994
3259,1,POPLATEK MESICNE,11/04/1994
4408,71,POPLATEK TYDNE,11/04/1994
2009,17,POPLATEK MESICNE,14/04/1994
1194,1,POPLATEK MESICNE,15/04/1994
3718,63,POPLATEK MESICNE,16/04/1994
3201,4,POPLATEK MESICNE,17/04/1994
460,1,POPLATEK MESICNE,18/04/1994
784,59,POPLATEK MESICNE,19/04/1994
3714,2,POPLATEK TYDNE,21/04/1994
2154,63,POPLATEK MESICNE,21/04/1994
1256,38,POPLATEK MESICNE,21/04/1994
1353,51,POPLATEK MESICNE,21/04/1994
1820,10,POPLATEK MESICNE,22/04/1994
2494,74,POPLATEK MESICNE,23/04/1994
2399,1,POPLATEK MESICNE,26/04/1994
343,18,POPLATEK MESICNE,26/04/1994
575,38,POPLATEK MESICNE,26/04/1994
900,48,POPLATEK MESICNE,26/04/1994
1467,37,POPLATEK MESICNE,27/04/1994
31,68,POPLATEK MESICNE,27/04/1994
1375,19,POPLATEK MESICNE,27/04/1994
1371,1,POPLATEK MESICNE,27/04/1994
844,53,POPLATEK MESICNE,28/04/1994
908,62,POPLATEK MESICNE,29/04/1994
3134,48,POPLATEK MESICNE,29/04/1994
2092,1,POPLATEK MESICNE,29/04/1994
3747,1,POPLATEK MESICNE,01/05/1994
277,32,POPLATEK PO OBRATU,01/05/1994
3595,30,POPLATEK MESICNE,01/05/1994
2511,40,POPLATEK MESICNE,01/05/1994
1388,29,POPLATEK MESICNE,02/05/1994
4245,52,POPLATEK MESICNE,02/05/1994
3838,3,POPLATEK MESICNE,02/05/1994
543,64,POPLATEK MESICNE,03/05/1994
3653,31,POPLATEK MESICNE,03/05/1994
524,61,POPLATEK MESICNE,03/05/1994
82,26,POPLATEK MESICNE,03/05/1994
3912,2,POPLATEK MESICNE,04/05/1994
1949,41,POPLATEK MESICNE,04/05/1994
1865,1,POPLATEK MESICNE,04/05/1994
451,11,POPLATEK MESICNE,05/05/1994
50,1,POPLATEK MESICNE,06/05/1994
1184,14,POPLATEK MESICNE,06/05/1994
363,1,POPLATEK MESICNE,06/05/1994
2454,8,POPLATEK MESICNE,07/05/1994
2847,75,POPLATEK MESICNE,08/05/1994
2740,14,POPLATEK MESICNE,08/05/1994
1871,48,POPLATEK MESICNE,10/05/1994
8405,20,POPLATEK MESICNE,10/05/1994
266,47,POPLATEK MESICNE,11/05/1994
1879,10,POPLATEK MESICNE,13/05/1994
2259,64,POPLATEK MESICNE,14/05/1994
609,63,POPLATEK MESICNE,15/05/1994
9750,74,POPLATEK MESICNE,16/05/1994
2375,29,POPLATEK MESICNE,16/05/1994
216,38,POPLATEK MESICNE,16/05/1994
56,50,POPLATEK MESICNE,16/05/1994
7824,60,POPLATEK MESICNE,17/05/1994
649,69,POPLATEK TYDNE,17/05/1994
2996,54,POPLATEK MESICNE,17/05/1994
1509,51,POPLATEK MESICNE,19/05/1994
2170,1,POPLATEK PO OBRATU,19/05/1994
2001,75,POPLATEK MESICNE,19/05/1994
2903,38,POPLATEK MESICNE,19/05/1994
3717,56,POPLATEK MESICNE,20/05/1994
4195,67,POPLATEK MESICNE,21/05/1994
2496,51,POPLATEK MESICNE,21/05/1994
9583,31,POPLATEK TYDNE,22/05/1994
3636,21,POPLATEK MESICNE,22/05/1994
1826,5,POPLATEK MESICNE,22/05/1994
2227,31,POPLATEK TYDNE,22/05/1994
2749,1,POPLATEK MESICNE,23/05/1994
535,35,POPLATEK MESICNE,24/05/1994
4066,72,POPLATEK MESICNE,24/05/1994
2662,71,POPLATEK MESICNE,24/05/1994
1053,57,POPLATEK MESICNE,25/05/1994
11333,8,POPLATEK MESICNE,26/05/1994
1838,68,POPLATEK MESICNE,26/05/1994
3037,44,POPLATEK MESICNE,26/05/1994
3372,23,POPLATEK MESICNE,26/05/1994
985,32,POPLATEK MESICNE,29/05/1994
6924,74,POPLATEK MESICNE,01/06/1994
3484,22,POPLATEK MESICNE,01/06/1994
700,20,POPLATEK MESICNE,01/06/1994
3289,1,POPLATEK MESICNE,02/06/1994
2638,5,POPLATEK MESICNE,02/06/1994
8316,70,POPLATEK MESICNE,04/06/1994
1634,77,POPLATEK MESICNE,04/06/1994
4825,15,POPLATEK MESICNE,04/06/1994
3650,8,POPLATEK MESICNE,05/06/1994
10942,44,POPLATEK TYDNE,05/06/1994
2922,16,POPLATEK MESICNE,06/06/1994
693,2,POPLATEK MESICNE,06/06/1994
2260,1,POPLATEK MESICNE,07/06/1994
538,70,POPLATEK MESICNE,07/06/1994
548,16,POPLATEK MESICNE,07/06/1994
941,8,POPLATEK MESICNE,08/06/1994
2155,58,POPLATEK MESICNE,08/06/1994
4519,8,POPLATEK MESICNE,08/06/1994
3539,42,POPLATEK MESICNE,08/06/1994
6511,72,POPLATEK MESICNE,10/06/1994
2569,2,POPLATEK MESICNE,10/06/1994
43,36,POPLATEK MESICNE,12/06/1994
1047,46,POPLATEK MESICNE,13/06/1994
3479,22,POPLATEK MESICNE,14/06/1994
2868,1,POPLATEK MESICNE,15/06/1994
4328,72,POPLATEK MESICNE,17/06/1994
5628,61,POPLATEK MESICNE,17/06/1994
3160,22,POPLATEK MESICNE,19/06/1994
1856,26,POPLATEK MESICNE,19/06/1994
154,46,POPLATEK MESICNE,21/06/1994
3030,65,POPLATEK MESICNE,22/06/1994
1938,1,POPLATEK MESICNE,25/06/1994
1870,10,POPLATEK MESICNE,25/06/1994
3275,74,POPLATEK MESICNE,29/06/1994
8492,2,POPLATEK MESICNE,29/06/1994
10093,1,POPLATEK TYDNE,01/07/1994
3805,9,POPLATEK MESICNE,02/07/1994
200,17,POPLATEK MESICNE,03/07/1994
2471,6,POPLATEK MESICNE,03/07/1994
352,39,POPLATEK MESICNE,04/07/1994
1291,1,POPLATEK MESICNE,04/07/1994
161,28,POPLATEK MESICNE,04/07/1994
711,70,POPLATEK MESICNE,06/07/1994
964,26,POPLATEK MESICNE,08/07/1994
1012,65,POPLATEK MESICNE,09/07/1994
4276,43,POPLATEK MESICNE,09/07/1994
901,60,POPLATEK MESICNE,10/07/1994
7765,52,POPLATEK TYDNE,10/07/1994
90,1,POPLATEK MESICNE,13/07/1994
5574,13,POPLATEK TYDNE,14/07/1994
741,54,POPLATEK MESICNE,14/07/1994
2819,35,POPLATEK MESICNE,16/07/1994
478,58,POPLATEK MESICNE,16/07/1994
2615,68,POPLATEK MESICNE,17/07/1994
3503,1,POPLATEK MESICNE,17/07/1994
3921,18,POPLATEK MESICNE,17/07/1994
662,21,POPLATEK MESICNE,18/07/1994
2654,56,POPLATEK MESICNE,21/07/1994
9627,65,POPLATEK PO OBRATU,22/07/1994
2470,16,POPLATEK MESICNE,23/07/1994
427,8,POPLATEK MESICNE,24/07/1994
709,19,POPLATEK MESICNE,25/07/1994
629,31,POPLATEK MESICNE,25/07/1994
2606,1,POPLATEK MESICNE,27/07/1994
6738,62,POPLATEK MESICNE,28/07/1994
2912,74,POPLATEK MESICNE,30/07/1994
4995,20,POPLATEK TYDNE,01/08/1994
1022,33,POPLATEK TYDNE,01/08/1994
1797,24,POPLATEK MESICNE,01/08/1994
3497,76,POPLATEK MESICNE,02/08/1994
1848,1,POPLATEK MESICNE,04/08/1994
582,12,POPLATEK MESICNE,05/08/1994
3167,18,POPLATEK MESICNE,08/08/1994
1579,57,POPLATEK MESICNE,09/08/1994
610,74,POPLATEK MESICNE,11/08/1994
3536,24,POPLATEK MESICNE,11/08/1994
1017,14,POPLATEK MESICNE,11/08/1994
3017,75,POPLATEK MESICNE,12/08/1994
3112,38,POPLATEK MESICNE,12/08/1994
1360,71,POPLATEK MESICNE,14/08/1994
2747,1,POPLATEK MESICNE,14/08/1994
9192,1,POPLATEK MESICNE,16/08/1994
1398,62,POPLATEK MESICNE,18/08/1994
1246,58,POPLATEK MESICNE,18/08/1994
1592,38,POPLATEK MESICNE,18/08/1994
3728,10,POPLATEK MESICNE,18/08/1994
4131,5,POPLATEK MESICNE,19/08/1994
377,70,POPLATEK MESICNE,19/08/1994
1911,68,POPLATEK MESICNE,21/08/1994
635,21,POPLATEK MESICNE,21/08/1994
3625,3,POPLATEK MESICNE,22/08/1994
3425,70,POPLATEK MESICNE,24/08/1994
1327,65,POPLATEK MESICNE,24/08/1994
8776,64,POPLATEK MESICNE,24/08/1994
2798,70,POPLATEK MESICNE,24/08/1994
2401,16,POPLATEK MESICNE,26/08/1994
3612,70,POPLATEK MESICNE,27/08/1994
4580,9,POPLATEK MESICNE,27/08/1994
3226,65,POPLATEK MESICNE,28/08/1994
7523,63,POPLATEK MESICNE,29/08/1994
3533,74,POPLATEK MESICNE,29/08/1994
422,53,POPLATEK TYDNE,29/08/1994
3608,72,POPLATEK TYDNE,30/08/1994
1105,55,POPLATEK MESICNE,01/09/1994
2596,1,POPLATEK MESICNE,02/09/1994
9006,40,POPLATEK TYDNE,02/09/1994
3579,53,POPLATEK MESICNE,02/09/1994
710,25,POPLATEK MESICNE,02/09/1994
7546,43,POPLATEK MESICNE,03/09/1994
1766,28,POPLATEK MESICNE,03/09/1994
1292,3,POPLATEK MESICNE,03/09/1994
3797,64,POPLATEK MESICNE,03/09/1994
3478,30,POPLATEK MESICNE,04/09/1994
8899,1,POPLATEK TYDNE,05/09/1994
1975,19,POPLATEK MESICNE,07/09/1994
3049,61,POPLATEK MESICNE,08/09/1994
3730,17,POPLATEK MESICNE,08/09/1994
1714,72,POPLATEK MESICNE,08/09/1994
518,74,POPLATEK MESICNE,09/09/1994
6321,1,POPLATEK MESICNE,10/09/1994
3926,72,POPLATEK MESICNE,11/09/1994
1878,52,POPLATEK TYDNE,13/09/1994
3712,3,POPLATEK MESICNE,13/09/1994
2030,51,POPLATEK MESICNE,13/09/1994
3869,72,POPLATEK MESICNE,13/09/1994
1908,20,POPLATEK MESICNE,13/09/1994
3142,2,POPLATEK MESICNE,14/09/1994
1301,18,POPLATEK MESICNE,15/09/1994
3288,54,POPLATEK MESICNE,15/09/1994
318,36,POPLATEK MESICNE,16/09/1994
3336,51,POPLATEK MESICNE,19/09/1994
1653,1,POPLATEK MESICNE,19/09/1994
577,29,POPLATEK MESICNE,20/09/1994
2960,19,POPLATEK MESICNE,20/09/1994
2267,54,POPLATEK TYDNE,20/09/1994
1989,48,POPLATEK MESICNE,21/09/1994
1352,1,POPLATEK MESICNE,23/09/1994
851,15,POPLATEK MESICNE,23/09/1994
716,47,POPLATEK MESICNE,25/09/1994
3555,32,POPLATEK MESICNE,26/09/1994
6,51,POPLATEK MESICNE,27/09/1994
1828,1,POPLATEK MESICNE,28/09/1994
1333,21,POPLATEK MESICNE,29/09/1994
11359,61,POPLATEK MESICNE,01/10/1994
3457,54,POPLATEK MESICNE,01/10/1994
2627,76,POPLATEK MESICNE,02/10/1994
2025,19,POPLATEK MESICNE,02/10/1994
3975,20,POPLATEK MESICNE,02/10/1994
2905,74,POPLATEK MESICNE,03/10/1994
3827,1,POPLATEK MESICNE,04/10/1994
939,55,POPLATEK MESICNE,04/10/1994
1421,71,POPLATEK MESICNE,05/10/1994
1934,46,POPLATEK MESICNE,05/10/1994
3878,23,POPLATEK MESICNE,07/10/1994
2363,47,POPLATEK MESICNE,07/10/1994
1559,14,POPLATEK MESICNE,08/10/1994
2195,73,POPLATEK MESICNE,08/10/1994
1205,73,POPLATEK MESICNE,08/10/1994
2059,37,POPLATEK MESICNE,08/10/1994
2333,45,POPLATEK MESICNE,08/10/1994
3074,74,POPLATEK TYDNE,08/10/1994
2840,15,POPLATEK MESICNE,09/10/1994
2430,3,POPLATEK MESICNE,09/10/1994
2463,56,POPLATEK MESICNE,11/10/1994
3860,4,POPLATEK MESICNE,11/10/1994
2788,54,POPLATEK MESICNE,12/10/1994
8127,37,POPLATEK MESICNE,13/10/1994
596,31,POPLATEK MESICNE,13/10/1994
3622,53,POPLATEK MESICNE,15/10/1994
1312,23,POPLATEK MESICNE,15/10/1994
2742,23,POPLATEK MESICNE,15/10/1994
654,63,POPLATEK MESICNE,16/10/1994
4283,39,POPLATEK MESICNE,16/10/1994
2924,56,POPLATEK MESICNE,16/10/1994
3756,39,POPLATEK TYDNE,17/10/1994
2790,1,POPLATEK MESICNE,18/10/1994
67,16,POPLATEK MESICNE,19/10/1994
2949,1,POPLATEK MESICNE,21/10/1994
3849,75,POPLATEK MESICNE,21/10/1994
5422,66,POPLATEK MESICNE,22/10/1994
988,10,POPLATEK MESICNE,22/10/1994
3058,44,POPLATEK MESICNE,23/10/1994
1958,40,POPLATEK MESICNE,24/10/1994
1441,50,POPLATEK MESICNE,25/10/1994
1109,66,POPLATEK MESICNE,27/10/1994
2536,41,POPLATEK MESICNE,28/10/1994
1295,15,POPLATEK MESICNE,28/10/1994
3419,1,POPLATEK MESICNE,29/10/1994
1993,68,POPLATEK MESICNE,30/10/1994
1076,1,POPLATEK MESICNE,30/10/1994
960,4,POPLATEK PO OBRATU,02/11/1994
201,63,POPLATEK MESICNE,02/11/1994
1168,29,POPLATEK MESICNE,03/11/1994
2365,42,POPLATEK MESICNE,04/11/1994
973,54,POPLATEK MESICNE,05/11/1994
3663,67,POPLATEK MESICNE,06/11/1994
3576,58,POPLATEK MESICNE,07/11/1994
4082,49,POPLATEK MESICNE,08/11/1994
2541,57,POPLATEK MESICNE,08/11/1994
4476,24,POPLATEK MESICNE,10/11/1994
2572,64,POPLATEK PO OBRATU,13/11/1994
2377,77,POPLATEK MESICNE,13/11/1994
1554,47,POPLATEK MESICNE,15/11/1994
5632,5,POPLATEK TYDNE,15/11/1994
940,37,POPLATEK MESICNE,15/11/1994
1583,69,POPLATEK PO OBRATU,17/11/1994
2218,19,POPLATEK MESICNE,21/11/1994
1708,22,POPLATEK MESICNE,21/11/1994
449,19,POPLATEK MESICNE,22/11/1994
2044,6,POPLATEK MESICNE,23/11/1994
11186,12,POPLATEK MESICNE,24/11/1994
29,7,POPLATEK MESICNE,24/11/1994
3752,1,POPLATEK MESICNE,25/11/1994
2028,7,POPLATEK TYDNE,26/11/1994
1294,71,POPLATEK MESICNE,27/11/1994
106,63,POPLATEK MESICNE,27/11/1994
2707,61,POPLATEK MESICNE,27/11/1994
2027,19,POPLATEK MESICNE,28/11/1994
3369,8,POPLATEK MESICNE,01/12/1994
9731,54,POPLATEK PO OBRATU,01/12/1994
1578,48,POPLATEK MESICNE,01/12/1994
8411,20,POPLATEK MESICNE,02/12/1994
1919,18,POPLATEK MESICNE,04/12/1994
1307,56,POPLATEK MESICNE,05/12/1994
2121,64,POPLATEK MESICNE,05/12/1994
1436,3,POPLATEK MESICNE,07/12/1994
3489,9,POPLATEK MESICNE,08/12/1994
3348,4,POPLATEK MESICNE,08/12/1994
2809,73,POPLATEK MESICNE,08/12/1994
3364,21,POPLATEK TYDNE,08/12/1994
2546,1,POPLATEK MESICNE,08/12/1994
2343,68,POPLATEK MESICNE,09/12/1994
594,54,POPLATEK MESICNE,09/12/1994
4434,41,POPLATEK MESICNE,09/12/1994
359,11,POPLATEK MESICNE,11/12/1994
3279,46,POPLATEK TYDNE,17/12/1994
1011,45,POPLATEK MESICNE,17/12/1994
8856,15,POPLATEK MESICNE,18/12/1994
2808,1,POPLATEK MESICNE,18/12/1994
5357,70,POPLATEK MESICNE,18/12/1994
775,1,POPLATEK MESICNE,18/12/1994
2524,1,POPLATEK MESICNE,19/12/1994
3903,58,POPLATEK MESICNE,19/12/1994
802,15,POPLATEK MESICNE,20/12/1994
3567,5,POPLATEK MESICNE,20/12/1994
68,37,POPLATEK PO OBRATU,20/12/1994
1417,75,POPLATEK MESICNE,20/12/1994
3643,1,POPLATEK MESICNE,22/12/1994
10728,71,POPLATEK MESICNE,23/12/1994
2384,40,POPLATEK MESICNE,23/12/1994
1835,74,POPLATEK MESICNE,24/12/1994
3621,32,POPLATEK MESICNE,25/12/1994
1394,32,POPLATEK MESICNE,27/12/1994
3006,64,POPLATEK MESICNE,01/01/1995
2322,33,POPLATEK MESICNE,02/01/1995
1331,59,POPLATEK MESICNE,03/01/1995
2355,1,POPLATEK MESICNE,03/01/1995
3482,70,POPLATEK MESICNE,03/01/1995
4503,50,POPLATEK MESICNE,03/01/1995
2077,29,POPLATEK MESICNE,04/01/1995
685,37,POPLATEK TYDNE,04/01/1995
2163,17,POPLATEK MESICNE,05/01/1995
2239,25,POPLATEK MESICNE,05/01/1995
1706,1,POPLATEK MESICNE,05/01/1995
7795,64,POPLATEK MESICNE,05/01/1995
3128,1,POPLATEK MESICNE,06/01/1995
2978,74,POPLATEK MESICNE,06/01/1995
3141,1,POPLATEK TYDNE,06/01/1995
3250,1,POPLATEK MESICNE,06/01/1995
1955,49,POPLATEK MESICNE,07/01/1995
5650,10,POPLATEK PO OBRATU,08/01/1995
3641,7,POPLATEK MESICNE,09/01/1995
2923,43,POPLATEK MESICNE,10/01/1995
8092,54,POPLATEK MESICNE,11/01/1995
2421,18,POPLATEK MESICNE,11/01/1995
1437,50,POPLATEK MESICNE,13/01/1995
756,65,POPLATEK MESICNE,13/01/1995
3244,56,POPLATEK MESICNE,14/01/1995
10630,41,POPLATEK MESICNE,15/01/1995
3981,23,POPLATEK MESICNE,15/01/1995
3812,72,POPLATEK MESICNE,16/01/1995
4368,1,POPLATEK MESICNE,16/01/1995
2729,40,POPLATEK MESICNE,16/01/1995
2446,3,POPLATEK MESICNE,16/01/1995
839,16,POPLATEK MESICNE,17/01/1995
1625,1,POPLATEK MESICNE,17/01/1995
2563,48,POPLATEK MESICNE,17/01/1995
1414,58,POPLATEK MESICNE,17/01/1995
7562,72,POPLATEK TYDNE,17/01/1995
2185,67,POPLATEK MESICNE,18/01/1995
1446,57,POPLATEK MESICNE,18/01/1995
915,72,POPLATEK MESICNE,18/01/1995
3777,70,POPLATEK MESICNE,19/01/1995
2414,1,POPLATEK MESICNE,19/01/1995
9814,64,POPLATEK TYDNE,19/01/1995
2681,28,POPLATEK MESICNE,19/01/1995
484,1,POPLATEK MESICNE,20/01/1995
217,77,POPLATEK MESICNE,20/01/1995
9030,72,POPLATEK MESICNE,21/01/1995
2352,70,POPLATEK MESICNE,21/01/1995
1526,52,POPLATEK MESICNE,22/01/1995
3841,8,POPLATEK MESICNE,22/01/1995
270,27,POPLATEK MESICNE,23/01/1995
1914,27,POPLATEK MESICNE,24/01/1995
2054,1,POPLATEK MESICNE,24/01/1995
2111,42,POPLATEK TYDNE,25/01/1995
1769,39,POPLATEK MESICNE,25/01/1995
2663,64,POPLATEK MESICNE,25/01/1995
4103,38,POPLATEK MESICNE,25/01/1995
5735,52,POPLATEK MESICNE,25/01/1995
3362,73,POPLATEK MESICNE,25/01/1995
2755,20,POPLATEK MESICNE,26/01/1995
3235,8,POPLATEK MESICNE,26/01/1995
795,25,POPLATEK MESICNE,27/01/1995
1548,47,POPLATEK MESICNE,27/01/1995
650,3,POPLATEK MESICNE,28/01/1995
11042,72,POPLATEK MESICNE,29/01/1995
3421,31,POPLATEK MESICNE,01/02/1995
1112,48,POPLATEK MESICNE,03/02/1995
3583,40,POPLATEK MESICNE,03/02/1995
4001,54,POPLATEK MESICNE,04/02/1995
393,46,POPLATEK MESICNE,04/02/1995
2718,29,POPLATEK MESICNE,05/02/1995
1496,57,POPLATEK MESICNE,05/02/1995
2968,15,POPLATEK MESICNE,05/02/1995
1889,59,POPLATEK MESICNE,06/02/1995
789,39,POPLATEK MESICNE,06/02/1995
7614,62,POPLATEK MESICNE,08/02/1995
8159,26,POPLATEK MESICNE,08/02/1995
2151,38,POPLATEK MESICNE,08/02/1995
3865,50,POPLATEK MESICNE,09/02/1995
4109,54,POPLATEK MESICNE,09/02/1995
515,57,POPLATEK MESICNE,09/02/1995
3817,70,POPLATEK MESICNE,10/02/1995
2268,1,POPLATEK MESICNE,11/02/1995
388,59,POPLATEK MESICNE,11/02/1995
3623,59,POPLATEK MESICNE,12/02/1995
1967,26,POPLATEK TYDNE,13/02/1995
4727,2,POPLATEK MESICNE,13/02/1995
3466,64,POPLATEK MESICNE,16/02/1995
3297,53,POPLATEK MESICNE,17/02/1995
607,16,POPLATEK MESICNE,17/02/1995
1858,72,POPLATEK MESICNE,18/02/1995
3978,59,POPLATEK MESICNE,18/02/1995
70,8,POPLATEK MESICNE,18/02/1995
781,33,POPLATEK MESICNE,19/02/1995
10884,65,POPLATEK MESICNE,20/02/1995
2688,72,POPLATEK MESICNE,20/02/1995
1772,31,POPLATEK TYDNE,20/02/1995
2490,22,POPLATEK MESICNE,21/02/1995
2047,20,POPLATEK MESICNE,21/02/1995
3839,1,POPLATEK MESICNE,21/02/1995
1633,51,POPLATEK MESICNE,22/02/1995
763,1,POPLATEK MESICNE,23/02/1995
4161,1,POPLATEK MESICNE,23/02/1995
2431,74,POPLATEK MESICNE,23/02/1995
3753,28,POPLATEK MESICNE,24/02/1995
1778,15,POPLATEK MESICNE,25/02/1995
2911,33,POPLATEK MESICNE,25/02/1995
3710,1,POPLATEK MESICNE,25/02/1995
1702,56,POPLATEK MESICNE,27/02/1995
3737,34,POPLATEK MESICNE,01/03/1995
190,74,POPLATEK MESICNE,02/03/1995
2865,1,POPLATEK MESICNE,03/03/1995
3014,75,POPLATEK TYDNE,03/03/1995
2680,46,POPLATEK MESICNE,03/03/1995
1129,35,POPLATEK MESICNE,03/03/1995
3233,31,POPLATEK MESICNE,03/03/1995
1287,35,POPLATEK MESICNE,04/03/1995
9897,1,POPLATEK MESICNE,04/03/1995
30,36,POPLATEK MESICNE,04/03/1995
2367,28,POPLATEK MESICNE,04/03/1995
3826,34,POPLATEK MESICNE,05/03/1995
376,25,POPLATEK MESICNE,05/03/1995
1108,26,POPLATEK MESICNE,09/03/1995
108,53,POPLATEK MESICNE,10/03/1995
1802,75,POPLATEK MESICNE,10/03/1995
3230,1,POPLATEK MESICNE,11/03/1995
3989,19,POPLATEK MESICNE,11/03/1995
2723,75,POPLATEK MESICNE,12/03/1995
7859,52,POPLATEK MESICNE,14/03/1995
7606,21,POPLATEK MESICNE,15/03/1995
158,37,POPLATEK MESICNE,15/03/1995
6397,48,POPLATEK MESICNE,15/03/1995
150,73,POPLATEK MESICNE,16/03/1995
3402,76,POPLATEK TYDNE,16/03/1995
2810,66,POPLATEK MESICNE,16/03/1995
586,54,POPLATEK MESICNE,16/03/1995
1261,52,POPLATEK MESICNE,18/03/1995
2856,25,POPLATEK MESICNE,18/03/1995
288,25,POPLATEK MESICNE,18/03/1995
3750,77,POPLATEK MESICNE,18/03/1995
1174,70,POPLATEK MESICNE,21/03/1995
1306,1,POPLATEK MESICNE,22/03/1995
5541,43,POPLATEK MESICNE,24/03/1995
1,18,POPLATEK MESICNE,24/03/1995
981,66,POPLATEK MESICNE,25/03/1995
767,25,POPLATEK MESICNE,26/03/1995
608,32,POPLATEK MESICNE,27/03/1995
1757,75,POPLATEK MESICNE,27/03/1995
6609,16,POPLATEK MESICNE,27/03/1995
870,70,POPLATEK MESICNE,27/03/1995
227,27,POPLATEK MESICNE,28/03/1995
568,18,POPLATEK MESICNE,28/03/1995
1254,74,POPLATEK MESICNE,28/03/1995
1540,1,POPLATEK MESICNE,29/03/1995
1692,56,POPLATEK MESICNE,29/03/1995
1249,67,POPLATEK MESICNE,30/03/1995
95,1,POPLATEK MESICNE,30/03/1995
1561,66,POPLATEK MESICNE,01/04/1995
2540,54,POPLATEK MESICNE,01/04/1995
248,1,POPLATEK MESICNE,02/04/1995
9493,64,POPLATEK MESICNE,02/04/1995
5126,58,POPLATEK MESICNE,03/04/1995
231,22,POPLATEK MESICNE,03/04/1995
2203,47,POPLATEK MESICNE,04/04/1995
6910,76,POPLATEK MESICNE,04/04/1995
1986,46,POPLATEK MESICNE,04/04/1995
2839,70,POPLATEK MESICNE,04/04/1995
1479,54,POPLATEK MESICNE,04/04/1995
3147,54,POPLATEK MESICNE,05/04/1995
6289,64,POPLATEK MESICNE,05/04/1995
1590,77,POPLATEK MESICNE,07/04/1995
7418,21,POPLATEK MESICNE,07/04/1995
19,21,POPLATEK MESICNE,07/04/1995
842,62,POPLATEK MESICNE,07/04/1995
1821,70,POPLATEK MESICNE,07/04/1995
206,61,POPLATEK MESICNE,08/04/1995
3109,18,POPLATEK MESICNE,08/04/1995
7815,19,POPLATEK TYDNE,09/04/1995
7136,12,POPLATEK TYDNE,09/04/1995
1228,62,POPLATEK MESICNE,09/04/1995
893,53,POPLATEK MESICNE,12/04/1995
